"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","C1","total_goal","timing_First.Click","timing_Last.Click","timing_Page.Submit","timing_Click.Count","goal_list_1","goal_list_2","goal_list_3","goal_list_4","goal_list_5","no_goal","G1_1","G2_1","G3_1","G4_1","G5_1","G6_1","G7_1","G8_1","G9_1","G10_1","G11_1","G12_1","G13_1","G14_1","G15_1","G16_1","G17_1","G18_1","G19_1","G20_1","G21_1","G22_1","G23_1","G24_1","G25_1","G26_1","G27_1","G28_1","G29_1","G30_1","G31_1","G32_1","G33_1","G34_1","G35_1","G1_2","G2_2","G3_2","G4_2","G5_2","G6_2","G7_2","G8_2","G9_2","G10_2","G11_2","G12_2","G13_2","G14_2","G15_2","G16_2","G17_2","G18_2","G19_2","G20_2","G21_2","G22_2","G23_2","G24_2","G25_2","G26_2","G27_2","G28_2","G29_2","G30_2","G31_2","G32_2","G33_2","G34_2","G35_2","G1_3","G2_3","G3_3","G4_3","G5_3","G6_3","G7_3","G8_3","G9_3","G10_3","G11_3","G12_3","G13_3","G14_3","G15_3","G16_3","G17_3","G18_3","G19_3","G20_3","G21_3","G22_3","G23_3","G24_3","G25_3","G26_3","G27_3","G28_3","G29_3","G30_3","G31_3","G32_3","G33_3","G34_3","G35_3","G1_4","G2_4","G3_4","G4_4","G5_4","G6_4","G7_4","G8_4","G9_4","G10_4","G11_4","G12_4","G13_4","G14_4","G15_4","G16_4","G17_4","G18_4","G19_4","G20_4","G21_4","G22_4","G23_4","G24_4","G25_4","G26_4","G27_4","G28_4","G29_4","G30_4","G31_4","G32_4","G33_4","G34_4","G35_4","G1_5","G2_5","G3_5","G4_5","G5_5","G6_5","G7_5","G8_5","G9_5","G10_5","G11_5","G12_5","G13_5","G14_5","G15_5","G16_5","G17_5","G18_5","G19_5","G20_5","G21_5","G22_5","G23_5","G24_5","G25_5","G26_5","G27_5","G28_5","G29_5","G30_5","G31_5","G32_5","G33_5","G34_5","G35_5","check1","gender","gender_4_TEXT","race","ethnicity","major","college_standing","marital_status","income","subjectiveSES","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","GSE1","GSE2","GSE3","GSE4","GSE5","GSE6","GSE7","GSE8","GSE9","GSE10","RSE1","RSE2","RSE3","RSE4","RSE5","RSE6","RSE7","RSE8","RSE9","RSE10","SWL1","SWL2","SWL3","SWL4","SWL5","CSWS1","CSWS2","CSWS3","CSWS4","CSWS5","CSWS6","CSWS7","CSWS8","CSWS9","CSWS10","CSWS11","CSWS12","CSWS13","CSWS14","CSWS15","CSWS16","CSWS17","CSWS18","CSWS19","CSWS20","CSWS21","CSWS22","CSWS23","CSWS24","CSWS25","CSWS26","CSWS27","CSWS28","check2","CSWS29","CSWS30","CSWS31","CSWS32","CSWS33","CSWS34","CSWS35","BSCS1","BSCS2","BSCS3","BSCS4","BSCS5","BSCS6","BSCS7","BSCS8","BSCS9","BSCS10","BSCS11","BSCS12","BSCS13","PS1","PS2","PS3","PS4","PS5","PS6","PS7","PS8","PS9","PS10","PS11","PS12","PS13","PS16","PS17","PS18","PS19","PS20","PS21","PS22","PS23","check3","PS24","PS25","PS26","PS27","PS28","PS29","PS30","PS31","PS32","GOS1","GOS2","GOS3","GOS4","GOS5","GOS6","GOS7","GOS8","GOS9","GOS10","GOS11","GOS12","GOS13","LET1","LET2","LET3","LET4","LET5","LET6","Primary_identity","D1","D2","D3","D4","D5","D6","D7","id"
"2020-04-03 18:46:54","2020-04-03 19:32:05","0","73.164.236.212","100","2710","1","2020-04-03 19:32:06","R_qx7vJpzK2G6tmut","","","","","44.0196990966796875","-123.100799560546875","anonymous","EN","1,2","8","0","0","63.295","0","To get new personal time running the marathon","To graduate college","To be happy","To make new friends","To continue to run everyday","","6","4","2","7","3","2","2","6","6","6","3","5","7","7","6","5","7","10","7","7","2","1","4","7","1","7","5","2","7","5","7","6","7","9","2","4","4","1","4","1","1","1","7","6","7","7","4","5","5","7","4","7","11","7","7","4","1","7","5","3","7","5","7","7","4","7","5","6","7","1","7","4","2","5","3","1","7","4","7","7","7","7","7","7","7","2","7","10","7","7","1","1","7","7","1","7","3","7","4","7","7","7","7","11","1","4","4","2","4","3","1","4","4","6","7","7","4","7","5","4","4","7","11","6","6","1","1","7","7","2","6","4","4","4","4","7","4","6","9","1","7","4","2","7","3","1","7","7","7","7","7","7","7","7","7","5","7","11","7","7","1","1","7","7","1","7","4","3","5","1","7","7","7","11","1","17","1","","5","2","Psychology, and Spatial Data Science","2","1","2","7","3","5","1","2","5","4","2","2","2","1","5","3","5","4","5","4","3","4","4","4","4","4","4","4","4","3","1","3","3","0","0","3","0","0","3","5","7","6","6","4","7","1","5","4","3","6","5","1","3","6","5","5","5","3","7","4","4","1","3","5","4","5","7","3","3","1","3","3","3","5","5","1","5","3","5","5","5","1","1","1","2","5","1","5","3","2","5","2","3","5","2","5","4","4","2","5","2","4","2","2","1","2","4","5","4","2","4","4","2","2","5","4","5","4","2","4","4","4","2","4","5","5","5","5","5","2","1","1","1","3","4","4","4","2","5","2","5","2","5","Iam a runner","3","4","5","7","1","Asking if I agreed that I chose a goal because it made me anxious","","48040"
"2020-04-04 13:39:00","2020-04-04 14:26:15","0","73.96.150.134","100","2835","1","2020-04-04 14:26:16","R_2pWVDrUnOOlIKvj","","","","","44.0991058349609375","-123.1371002197265625","anonymous","EN","1,2","3","0","0","86.684","0","I would like to landscape my backyard so I can have a garden.","Complete a PhD in Neuropsychology at U of O. ","Become physically healthier; lose weight, better cardio, and become stronger.","","","","7","3","3","7","4","1","1","7","7","5","3","4","7","7","7","7","2","9","7","7","1","1","5","7","1","7","1","4","6","4","7","4","4","1","3","4","4","1","7","1","1","1","7","7","7","7","1","7","7","7","7","7","10","7","7","4","1","7","7","1","7","1","4","7","7","7","7","7","2","1","8","4","3","7","3","1","4","3","7","3","4","4","7","6","7","7","3","7","4","7","1","7","7","4","4","7","7","7","1","6","4","4","3","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","Psychology","1","5","1","5","2","5","1","3","3","4","1","2","1","3","3","5","5","4","5","4","2","3","3","3","4","4","3","3","3","1","1","2","2","0","1","2","3","1","2","4","6","3","7","2","7","2","4","1","7","5","7","1","1","1","7","1","1","6","6","7","6","1","7","1","7","7","5","4","1","1","7","7","3","7","1","1","4","7","5","2","2","5","5","2","4","4","5","3","5","4","3","1","1","5","1","2","2","2","4","5","4","4","4","1","2","4","2","4","2","2","2","5","2","2","5","3","5","4","2","4","4","4","2","2","4","4","4","4","5","1","1","1","1","1","3","1","4","1","4","2","3","2","5","I am a Chef.","1","1","7","3","2","","Some of the formatting is a bit screwy. Some of the question lines and answer options overflowed onto the margin and were hard to read. ","49691"
"2020-04-04 17:47:24","2020-04-04 18:26:25","0","216.106.151.227","100","2340","1","2020-04-04 18:26:26","R_3s6puOZ3xlYYuxs","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","7","0","0","78.278","0","I want to have a regular sleep schedule, where I get up at a consistent time each day and go to bed at a consistent time each day. ","I want to keep my physical space (my apartment, my room, desk, etc) clean and organized throughout the term.","I want to make sure I call my parents at least once a week and stay in touch with my long-distance friends (i.e. the ones who don't live in Eugene) throughout the term.","I'm working toward graduating college by spring term next year.","After I graduate undergrad, I want to apply to graduate school and eventually become a teacher.","","4","3","2","4","3","3","7","7","5","4","5","4","5","5","5","5","3","7","6","6","2","5","5","4","2","6","7","6","5","2","5","4","4","6","3","4","3","2","4","3","1","7","4","5","4","5","4","5","5","6","2","6","9","6","7","3","6","5","4","3","6","5","6","5","2","5","3","5","9","3","4","3","2","5","2","1","7","5","5","6","4","4","5","4","5","6","3","7","6","6","5","6","6","5","5","5","5","4","4","6","5","5","4","6","2","4","4","1","7","1","1","1","7","7","6","7","5","6","4","6","6","5","10","6","6","5","6","7","3","4","7","5","7","7","5","7","6","7","8","1","4","4","1","5","1","1","1","6","6","6","6","4","6","5","4","6","5","8","6","5","3","3","6","5","3","6","4","4","5","3","6","5","6","6","1","17","2","","5","2","Linguistics","3","1","5","6","4","4","4","5","5","3","2","4","5","5","3","2","4","2","4","2","3","3","3","3","3","2","3","3","2","1","2","2","2","1","2","2","2","1","2","3","4","5","6","5","6","1","5","2","7","1","6","1","4","2","6","5","2","6","1","6","6","1","7","5","6","7","1","6","5","1","7","6","3","5","2","1","4","6","6","5","2","4","3","3","4","2","4","2","4","4","4","4","2","5","2","4","2","4","2","4","4","4","3","2","3","2","5","4","2","4","3","4","2","2","5","2","4","4","2","4","4","4","2","1","4","4","4","4","5","2","2","2","3","3","3","3","4","2","3","2","3","2","4","I am a college student","3","3","5","4","2","","","44595"
"2020-04-04 21:25:06","2020-04-04 22:10:37","0","69.181.198.203","100","2730","1","2020-04-04 22:10:38","R_3PzPqCLBwX17sLa","","","","","37.770294189453125","-122.440704345703125","anonymous","EN","1,2","4","0","0","125.647","0","Keep a job and continue to earn my own money and try and help my family in any way I can","Graduate University of Oregon in 4 years with good grades","Get my masters in Communication Disorders and continue my path into getting my dream job","Be a kind and caring friend and family member to everyone I know ","","","4","4","2","5","3","1","7","7","6","6","7","4","7","7","7","4","1","10","5","7","4","4","7","7","5","7","7","6","5","5","7","6","6","5","1","2","4","1","7","1","1","1","7","7","6","7","7","7","7","7","3","7","11","7","7","6","5","7","6","6","7","7","7","6","7","7","7","7","5","2","7","4","1","6","1","1","1","6","7","7","7","7","7","7","1","4","3","10","6","7","2","2","7","7","2","7","6","1","5","5","7","7","7","3","3","7","5","2","4","3","1","7","4","7","7","7","6","7","7","7","1","7","11","7","7","1","7","7","7","4","7","7","7","6","7","7","7","7","11","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","Communication Disorders and Sciences","2","1","6","9","4","5","1","5","1","1","1","2","2","4","3","5","5","4","2","3","2","4","3","3","3","3","3","3","3","2","1","2","2","1","1","2","2","1","2","6","7","6","6","5","5","4","6","2","5","1","7","4","6","3","6","6","1","7","1","7","6","4","6","6","6","7","1","6","5","4","4","7","3","7","3","4","6","6","6","5","4","4","3","1","1","4","4","3","4","4","4","2","2","5","3","4","1","4","2","5","5","4","2","1","2","2","4","4","4","4","3","3","2","2","5","2","4","4","4","4","3","4","4","1","4","4","4","4","4","3","3","4","4","4","4","4","4","1","4","2","5","1","5","A friend","2","1","7","3","2","","","45892"
"2020-04-04 22:10:24","2020-04-04 22:47:22","0","98.207.217.32","100","2217","1","2020-04-04 22:47:23","R_1js4ytRHVuWHbxo","","","","","38.442596435546875","-122.75469970703125","anonymous","EN","1,2","5","5.504","5.504","64.934","1","I will workout every other day.","I will work 17 hours a week.","I will go through the stuff in my old room before I move out again.","I will finish my last crafting project.","I will finish my research paper","","2","4","2","7","1","1","7","7","5","7","5","1","6","5","7","4","3","8","5","7","1","5","6","3","1","5","7","7","2","1","6","3","5","11","7","2","3","2","7","1","1","7","7","6","7","6","1","5","4","4","4","3","10","7","7","2","3","6","2","5","5","7","6","1","3","6","6","6","11","7","1","3","1","1","4","4","4","2","5","2","1","1","6","2","5","4","7","8","5","6","1","3","5","1","2","4","1","7","3","2","5","2","2","2","8","8","5","1","5","3","4","4","6","4","1","1","1","3","5","4","1","7","11","7","7","1","1","2","7","1","1","1","4","1","1","3","2","2","9","7","3","3","1","5","4","4","1","5","7","6","6","1","7","6","7","6","2","11","6","3","1","7","7","4","6","5","2","5","6","5","7","7","6","6","4","17","2","","2","2","Linguistics","3","1","7","8","5","4","2","5","5","1","1","2","3","4","1","4","4","2","4","3","2","3","2","2","3","3","3","2","2","1","2","3","2","1","1","2","2","2","1","5","6","6","6","6","6","4","6","2","3","3","6","4","3","1","6","6","1","6","2","6","5","4","7","6","6","7","2","7","7","4","7","6","2","7","2","4","6","7","6","6","2","4","2","1","2","4","5","4","2","4","2","1","1","4","2","5","2","4","4","2","4","4","2","2","2","2","2","4","4","4","2","2","2","1","5","4","2","4","4","4","4","4","4","4","5","4","4","4","4","4","3","4","4","4","3","2","4","2","4","2","4","2","4","I am a linguistics student","5","7","5","2","1","","","46971"
"2020-04-04 22:23:00","2020-04-04 23:49:34","0","73.157.216.106","100","5193","1","2020-04-04 23:49:35","R_DTuj7TDBIwtUN0t","","","","","44.0196990966796875","-123.100799560546875","anonymous","EN","1,2","4","49.325","49.325","101.147","1","Do the rest of my homework due by Wednesday tomorrow.","Workout tomorrow, and create a more routine workout routine.","Graduate next June (2021) and earn a BA.","Finish writing a letter and mail it to Marisa.","","","2","1","1","7","4","4","3","7","5","4","5","6","6","6","4","2","5","11","7","7","7","6","6","3","5","6","4","6","4","3","6","5","5","3","8","2","5","1","5","2","1","5","2","7","5","2","2","6","6","5","3","6","10","7","7","1","5","7","5","1","7","7","7","2","","7","7","6","6","5","5","4","1","7","4","4","1","7","7","6","7","4","7","","6","6","6","10","7","7","4","5","7","4","4","7","4","5","7","4","7","7","6","8","1","1","1","1","7","4","1","1","4","4","4","1","1","4","4","1","1","7","11","7","7","5","4","5","6","2","3","1","1","1","2","4","3","4","9","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4","","1,5","2","linguistics","3","1","1","6","5","5","1","5","5","3","1","1","4","1","2","3","4","4","3","3","1","3","3","3","4","4","4","4","4","1","3","2","2","2","3","1","2","2","1","5","5","5","6","3","5","1","2","1","7","4","6","1","3","4","6","3","1","6","6","6","5","1","6","3","7","7","4","5","2","1","5","7","3","5","1","1","4","7","7","4","5","2","2","1","3","4","4","4","4","2","5","1","1","5","1","4","2","5","3","5","5","5","1","1","2","1","4","5","4","5","3","4","1","1","5","3","5","5","2","5","5","4","5","1","4","4","5","4","4","4","2","3","4","1","3","2","3","3","4","1","4","1","3","I can't decide.","2","1","6","1","2","","","49354"
"2020-04-05 11:26:47","2020-04-05 12:23:25","0","38.21.62.103","100","3398","1","2020-04-05 12:23:26","R_3oL7XvFWwSoqxX5","","","","","43.4530029296875","-123.355804443359375","anonymous","EN","1,2","4","7.819","7.819","62.405","1","My goal is to finish my resume so I can begin applying for jobs soon.","My goal is to finish my creative writing homework by tomorrow at midnight when it's due.","My goal is to finish the short story I'm currently working on for my creative writing class.","My goal is to finish my novel.","","","2","3","3","4","4","1","1","5","7","5","7","7","3","2","7","7","2","5","1","7","7","7","7","1","7","5","7","7","7","7","7","7","2","2","2","1","1","2","6","1","1","6","6","4","5","2","5","4","5","5","4","5","11","7","6","5","7","6","2","2","3","3","6","2","1","7","5","4","5","7","1","2","3","2","4","1","2","5","7","6","4","6","6","6","6","7","2","6","7","7","6","7","7","4","5","6","2","6","3","3","7","7","4","3","6","3","3","2","1","4","1","2","6","7","6","5","6","7","6","6","4","1","11","7","5","2","4","7","7","4","7","4","6","4","4","7","5","2","10","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4","nonbinary","5","3","Cinema Studies","2","1","1","2","5","5","2","5","5","1","2","2","5","3","2","2","4","2","5","3","1","2","1","3","2","2","3","3","2","0","3","2","2","2","2","1","3","2","0","2","2","1","1","1","5","4","7","1","5","2","3","4","6","2","3","5","1","6","2","5","3","4","5","5","6","6","1","6","3","4","6","5","3","7","5","4","5","7","3","7","4","3","5","2","1","4","2","4","1","5","1","4","4","4","2","4","2","2","5","2","5","2","5","1","5","5","2","2","2","3","2","4","4","5","5","5","2","5","3","4","4","4","4","1","2","4","4","3","3","4","3","2","4","2","2","2","5","4","2","3","3","2","2","I am a writer.","6","6","3","7","1","It was hard to determine whether or not my goals would quality as ""mid-level"" goals or not, and some of the vocabulary was unfamiliar.","No.","49629"
"2020-04-05 13:25:56","2020-04-05 14:15:19","0","75.106.163.45","100","2963","1","2020-04-05 14:15:20","R_2CUOwX4RgPmFZmi","","","","","37.751007080078125","-97.82199859619140625","anonymous","EN","1,2","5","0","0","130.251","0","Train to run a half-marathon next year.","Move to Eugene by myself this summer.","Get a full-time job in Eugene this summer.","Eat healthier. ","Receive As in my classes this term.  ","","7","3","1","7","1","1","1","5","7","4","6","4","6","5","6","7","7","9","6","7","1","4","5","5","3","6","6","4","4","4","6","4","5","3","4","6","3","1","7","1","1","1","7","7","6","7","7","7","5","7","6","7","11","6","6","4","5","7","4","4","6","5","7","7","7","7","5","6","5","3","6","3","1","7","1","1","1","4","7","7","7","7","5","6","7","5","5","10","7","7","4","6","7","4","3","7","6","7","7","4","7","5","7","3","3","5","5","2","4","3","1","1","4","7","4","7","7","6","6","7","5","4","9","5","7","5","4","7","4","5","7","5","7","4","3","7","5","6","5","4","7","2","1","7","1","1","1","5","7","7","4","3","6","5","7","6","7","9","5","7","4","5","7","3","7","7","5","7","1","4","7","5","7","2","6","17","2","","5","2","International Studies and Political Science","1","1","7","8","2","4","1","5","4","5","3","3","4","3","5","5","4","4","3","3","2","3","4","3","3","3","3","3","4","2","2","2","2","1","1","2","2","1","2","3","4","5","5","6","7","4","6","2","6","5","4","4","5","3","5","5","3","3","3","6","6","4","6","6","6","6","3","5","5","4","6","5","3","5","2","4","6","6","5","5","3","4","3","3","3","4","4","2","4","2","4","2","1","4","2","3","3","3","4","4","5","4","3","2","2","2","4","4","3","4","3","2","3","1","5","2","4","4","3","4","3","4","3","2","4","4","4","4","4","3","3","3","3","2","4","4","4","2","3","2","4","1","5","I am a young adult in college.","1","3","6","3","2","","","49775"
"2020-04-05 14:43:16","2020-04-05 14:51:04","0","216.106.151.140","100","468","1","2020-04-05 14:51:05","R_2bWdL0Ea8NzeYvJ","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","6","44.87","45.793","67.544","2","be better person","move up at work","earn money","do what makes me happy","be less selfish","","8","4","1","","1","1","1","4","7","7","7","4","7","7","7","7","7","11","7","7","7","7","7","7","7","4","4","7","7","7","7","7","7","11","7","4","2","1","4","2","4","4","4","4","4","4","4","4","4","4","4","4","6","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","5","2","qev","4","1","1","8","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","4","","4","4","4","4","4","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","","","","","","","","","","","","","","3","3","3","3","3","3","hiubp ","7","7","5","4","2","","","49746"
"2020-04-05 17:26:36","2020-04-05 18:10:02","0","24.6.34.153","100","2606","1","2020-04-05 18:10:03","R_1eXManLFVnK7TIY","","","","","37.810699462890625","-122.247894287109375","anonymous","EN","1,2","3","0","0","70.464","0","Lose 1 pound a week","Exercise 2-3 times a week","Eat more healthy- count my calories ","","","","2","4","2","7","1","1","7","4","7","6","7","7","6","7","5","3","6","9","6","7","5","6","7","3","6","7","7","6","4","7","7","6","6","9","3","2","4","2","7","1","1","6","7","6","5","7","7","5","7","5","5","4","7","5","6","5","5","7","1","5","7","7","5","5","3","5","6","3","7","3","6","4","2","5","3","2","5","6","7","5","6","7","6","7","7","6","6","10","6","7","7","7","7","3","6","7","7","7","3","5","7","6","6","9","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11,12,17","2","","5","2","","1","1","5","7","4","5","5","2","4","1","4","4","4","2","2","4","5","4","3","3","3","3","3","3","3","3","3","3","3","1","2","2","2","2","1","1","3","1","1","3","6","6","6","4","5","1","5","3","6","2","6","1","2","4","2","5","5","4","3","5","4","1","6","6","5","6","3","3","5","1","6","6","3","5","5","1","3","6","6","4","2","4","4","4","4","2","4","3","4","4","3","2","2","5","3","3","2","4","4","4","4","4","4","2","4","2","4","4","3","4","4","4","4","3","5","3","4","4","2","4","4","4","2","2","3","2","4","4","4","5","4","5","5","4","4","4","4","4","3","2","3","2","4","I am a college student ","1","3","5","4","2","","","49699"
"2020-04-05 18:43:14","2020-04-05 19:10:03","0","99.7.57.59","100","1609","1","2020-04-05 19:10:04","R_DGZGYxwLzSx7RpT","","","","","37.813507080078125","-121.9658050537109375","anonymous","EN","1,2","4","0","0","63.269","0","My goal is to get a 4.0 GPA this term","My goal is to go to medical school","My goal is to be successful","My goal is to become a trauma surgeon","","","3","3","2","7","1","1","7","4","6","4","7","6","6","7","6","5","4","9","6","5","6","4","7","3","5","2","2","4","3","2","6","5","6","2","5","6","4","1","5","4","1","4","5","7","5","5","6","7","6","6","7","4","7","5","6","4","3","5","3","2","7","6","4","7","3","5","4","5","6","1","6","4","2","2","4","1","8","4","7","4","5","7","7","5","7","5","5","9","6","5","4","4","6","6","5","5","6","7","3","4","5","4","4","6","1","7","4","1","7","4","1","8","4","6","4","5","7","7","5","3","7","4","8","5","6","2","2","7","6","2","6","6","3","6","4","5","4","5","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","1","human physiology","3","1","5","5","2","3","1","2","2","2","3","2","2","4","3","4","4","4","2","2","3","3","3","3","2","3","3","3","3","2","1","2","2","1","1","2","2","1","2","5","3","6","6","5","7","1","6","1","3","4","5","4","3","4","5","6","2","4","3","6","5","1","7","6","5","7","5","4","6","1","6","5","3","4","3","1","5","6","5","4","2","3","3","4","4","2","4","2","4","4","3","3","3","4","2","4","4","2","4","2","2","4","2","1","2","2","2","4","2","2","2","4","4","2","5","3","3","4","2","4","2","3","4","3","4","4","4","4","3","4","3","4","4","2","4","2","4","2","3","2","4","2","4","I am a college student","2","3","4","4","2","","","46631"
"2020-04-05 17:37:08","2020-04-05 19:40:12","0","76.10.2.24","100","7384","1","2020-04-05 19:40:13","R_3nSHYX4kMfAtDaX","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","4","0","0","88.415","0","I am trying to grow my hair out and use it naturally curly more often.","I am focusing on creating a better me by working on my health and fitness. ","I am trying to be a better friend. ","I am trying to get all A's in my classes this term.","","","2","4","3","7","1","7","6","7","7","3","2","2","6","6","4","7","7","9","7","7","1","1","7","1","1","7","7","4","7","1","7","5","5","6","1","2","3","2","7","3","1","7","7","7","4","7","7","7","7","7","7","5","6","7","7","2","7","7","4","5","7","7","7","7","2","6","1","6","9","2","6","4","3","6","3","1","1","2","7","7","5","2","6","6","5","7","4","8","4","6","6","6","7","2","1","7","7","5","1","5","5","3","3","5","3","3","3","2","7","1","1","1","7","7","5","7","1","7","7","7","7","7","8","7","7","6","7","7","1","1","6","4","7","4","2","7","4","7","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,4,11,15,17,18","2","","5","2","CDS ","3","1","7","4","5","5","4","5","5","1","3","2","5","2","2","1","2","1","2","2","2","4","3","3","4","2","3","3","3","2","3","2","2","1","2","2","2","1","1","4","3","5","6","2","7","4","5","1","5","2","6","6","2","5","6","4","3","","2","6","6","5","7","2","5","6","2","5","2","5","4","5","3","6","2","7","2","7","4","5","2","4","3","3","4","4","5","2","2","3","4","3","4","5","2","4","4","5","2","5","5","5","1","1","1","2","2","5","5","5","1","5","1","1","5","3","5","5","4","3","5","5","2","1","2","2","3","2","2","2","3","4","4","3","2","1","3","2","4","2","4","2","4","I am a support system for people around me ","2","1","5","7","2","","","46625"
"2020-04-05 23:18:10","2020-04-05 23:47:27","0","70.95.148.46","100","1756","1","2020-04-05 23:47:28","R_xFqiGYWFyFAouzv","","","","","32.9510955810546875","-117.22409820556640625","anonymous","EN","1,2","10","23.921","60.424","61.474","11","workout on 3-4 times a week","get all my school work done in a timely manner","help around the house","stay inside","pick up a new hobby","","6","4","2","5","1","2","7","4","7","5","5","6","7","6","6","5","5","9","6","6","3","4","5","5","4","6","6","6","7","4","7","5","7","9","1","6","4","2","5","3","2","7","4","6","6","5","5","7","6","6","4","5","","5","6","5","2","5","4","3","4","6","7","7","4","7","6","6","9","1","3","5","2","4","3","8","7","5","6","4","5","4","5","5","5","1","7","8","5","5","6","6","5","3","6","4","4","6","6","6","6","5","4","8","1","7","3","3","4","4","8","8","4","7","4","7","4","6","6","4","1","7","10","7","6","7","7","7","1","7","4","7","7","7","7","6","7","6","7","4","2","2","3","4","4","8","1","4","5","4","4","4","5","4","4","4","5","6","5","4","2","4","4","5","3","4","4","5","3","3","3","4","5","6","6","17","2","","2","2","business","1","1","5","7","2","4","2","4","3","2","4","4","3","3","5","4","4","3","3","3","3","4","3","3","3","2","3","3","3","2","3","2","1","1","2","2","2","1","2","3","4","4","4","4","6","1","5","2","4","2","6","5","4","4","4","4","4","4","2","4","4","1","5","4","5","6","2","4","5","1","6","4","3","5","2","4","4","7","4","6","2","2","4","4","4","2","1","3","4","4","4","3","2","4","2","3","2","4","3","3","4","3","2","1","1","1","4","4","2","4","3","3","2","2","5","4","4","3","2","3","2","4","2","2","3","3","3","4","3","4","","4","","3","4","3","4","3","4","2","4","2","4","I am a friend","3","4","5","7","1","sometimes hard to identify what each goal represented from the choices we were given","no","48218"
"2020-04-05 23:42:35","2020-04-06 00:18:50","0","128.223.222.144","100","2174","1","2020-04-06 00:18:50","R_s5r8GSOoBqyU5VL","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","5","7.049","42.324","62.499","2","Try to eat less junk food and focus more on consuming real made food.","To stay in shape by exercising more instead of sitting around and staying on my phone. ","To establish an effective study and work routine.","To have a better mindset to not doubt myself nor put myself down when I'm feeling down in the dumps. ","To not feel overwhelmed and find ways to release that tension when it's starting to feel overwhelming.","","4","4","2","7","1","2","1","6","7","7","7","7","7","5","6","5","3","6","4","7","3","6","6","4","1","7","7","7","4","3","4","5","3","5","1","1","4","2","7","3","1","3","6","6","5","7","7","5","4","5","7","3","5","3","7","5","7","5","5","1","7","7","7","5","1","5","4","1","5","2","7","3","2","7","2","1","5","7","7","7","7","7","7","4","7","7","6","6","5","7","7","4","7","4","3","7","7","7","7","3","4","7","5","4","1","7","4","2","7","2","1","1","7","7","7","7","7","6","5","7","4","5","9","5","7","5","7","7","6","3","7","7","5","5","5","7","5","4","9","1","4","4","2","7","2","1","7","7","7","7","7","7","7","6","5","6","4","8","5","7","5","5","7","5","2","7","7","5","5","5","6","7","6","8","1","2,6,10,13,20","2","","2","2","General Science ","2","1","1","6","5","5","2","5","4","4","4","2","2","1","5","4","4","2","4","4","3","3","4","3","4","4","3","4","3","3","2","3","2","1","1","2","3","2","3","5","5","5","5","2","7","1","5","3","7","5","4","1","2","5","6","5","2","3","6","5","3","1","5","5","3","7","2","5","7","1","5","6","3","4","5","1","1","7","5","5","2","4","4","4","4","2","5","1","4","5","4","4","5","4","3","4","4","5","4","2","4","4","5","1","4","4","4","5","2","5","2","2","4","2","5","4","5","4","4","4","4","5","5","2","4","4","4","2","2","4","2","5","4","2","3","4","4","2","5","2","4","2","5","I am a college first generation student that's a person of color","3","1","6","3","2","","No.","49916"
